"","dep_map_id","ADAR","AKT1S1","ANXA1","ANXA7","ASNS","ATM","BAD","BAP1","BAX","BCL2","BCL2L1","BCL2L11","BRAF","C12orf5","CAV1","CCNB1","CCND1","CCNE1","CDH1","CDH2","CDK1","CDKN1A","CDKN1B","CHEK2","CLDN7","COL6A1","CTNNB1","DVL3","EEF2K","EGFR","EIF4E","EIF4EBP1","ERBB2","ERBB3","ERRFI1","ESR1","ETS1","FASN","FN1","FOXM1","GAB2","GATA3","IGFBP2","INPP4B","IRS1","ITGA2","JAK2","JUN","KDR","KIT","LCK","MAP2K1","MAPK14","MAPK8","MDM2","MET","MSH2","MTOR","MYH11","MYH9","NDRG1","NOTCH1","NRAS","NRG1","PARK7","PDK1","PEA15","PGR","PIK3R1","PRDX1","PREX1","PRKAA1","PRKCA","PRKCB","PRKCD","PTEN","RAB25","RAD50","RAD51","RAF1","RB1","RBM15","RICTOR","RPS6","RPS6KB1","RPTOR","SCD","SERPINE1","SHC1","SMAD1","SMAD3","SMAD4","SRC","SRSF1","STAT3","STAT5A","STMN1","SYK","TFRC","TGM2","TP53BP1","TSC2","TTF1","VDAC1","WWTR1","YBX1","YWHAB","YWHAZ"
"116","ACH-000265",0.167942844687409,0.0368669633698177,0.00184124545029014,0.0622565945128973,0.0562755214958135,0.274758002696169,0.122035526448778,0.919066632792233,0.0560895436118077,0.00261839472886207,0.339242464758022,0.0461940536877813,0.0295343533406661,0.00446042209306258,4.27483035317987e-05,0.712315115904936,0.96935482604726,0.109550198700382,0.0682437485270945,0.0340824348022334,0.987279401786908,0.00683894912820985,0.0328982906035964,0.00387609840880972,0.439958117141256,0.0006307353727693,0.0283532937494675,0.200869112637418,0.0721067929499406,0.00204933981363904,0.974910361582936,0.840768740461502,0.14518112456587,0.0147076797673505,0.00023208849860199,0.0290074105609253,0.00015489008792762,0.0890798526794114,0.0186816991900099,0.492625381630872,0.112070636953924,0.176582927384955,0.00012560663539452,0.0668882343808933,0.0621484221592151,0.00340868131588906,0.00598284482457262,0.681444002834795,0.140913214058754,0.163636967476613,0.0100207551575553,0.200476803667945,0.0105504423511423,0.0003652032027875,0.0129929241440281,0.34440664292482,0.010984394893622,0.976709368246487,0.153818366546977,0.802415529223132,0.00656591229031356,0.00968084025358067,0.0352933047022295,0.00116422182997682,0.0274915622900316,0.00648398996989893,0.0790031150404172,0.00638769703770451,0.0081271932621061,0.470376749689079,0.0216798306881723,0.00552130569331484,0.0895368824530708,0.0600639911741429,0.0928058999674335,0.0200862282719898,0.00711054670703714,0.41803985092905,0.940299786619422,0.0315091530148095,0.0168625426914727,0.511146696490584,0.285228790313658,0.991065810788019,0.0105433063471586,0.942562723790404,0.921608661782124,0.00440275523818969,0.106326788414348,0.0291270270630356,0.0276446739264303,0.0370523720642739,0.0392634294749531,0.97908052432041,0.00039763965510001,0.748159366115503,0.0201103655467197,0.00128161086960962,0.0834926444288728,0.00157686674273773,0.447552475909712,0.00932864542399732,0.234080997637275,0.249893444438744,0.608566778482434,0.85752967775484,0.00970504714331963,0.448785877695589
"117","ACH-000266",0.818064073148238,0.0219736747866918,0.010439742758929,0.024663229523672,0.168414269466456,0.0143272218673831,0.0804283226157198,0.753438124985624,0.00494207051463032,0.037720746114692,0.816844405557813,0.0388738972175536,0.186784615609374,0.0153940025532267,0.0125148395402414,0.815178674925631,0.977985408128874,0.0126148946040744,0.0793575984197245,0.0136747332825528,0.9884813856161,0.00064153545950666,0.0283315444992724,0.00019562540231841,0.26402097955675,0.00551356365310447,0.0962098483899239,0.167175791883869,0.0217211076640153,0.8019454338465,0.924594770981979,0.12815855435645,0.353303481896204,0.0563279702295592,1.77848167126087e-06,0.115956805198855,0.00067951687095346,0.0697176791904056,0.0282074483765396,0.563216386093185,0.369055695647229,0.232373630433933,0.00254461506372488,0.0340709783527986,0.192349029172564,0.0220345276364209,0.00079376460170927,0.196264905230075,0.0467829384147151,0.0452061916010307,0.0094495138137947,0.0654144034270515,0.183688977715516,5.03690614533585e-05,0.38511639033025,0.00677807373276628,0.102837262977235,0.939128881766799,0.0435345791522669,0.913712016392487,0.00952791932672252,0.0244602053481646,0.0568500325896209,0.00066955731815526,0.0283845725061462,0.0737090035550158,0.0334906153775503,0.0201100309585035,0.0456623980375691,0.0089624363252877,0.111569509038633,0.0310726570275467,0.101669375359398,0.0101606812192466,0.0344023598259732,0,0.0425094512220541,0.195046166761668,0.987053511495368,0.37392291650324,0.00109101844827034,0.545876000204488,0.481393265193183,0.990675630556348,0.0227947504617162,0.935040694015542,0.742886185377513,0.0455967527134397,0.338453849667896,0.0450749173495841,0.00403188292785781,0.0243874792735793,0.176560673759031,0.947110736266934,0.00529164670116991,0.682984441083599,0.056587914279351,0.0151385931928979,0.966794963562276,0.00136705131029314,0.122490853643772,0.00127697012405225,0.560086806912326,0.453728917422063,0.505489755470171,0.881509890128348,0.0391361870210025,0.283879594582662
"118","ACH-000272",0.427965887927915,0.010263759921699,0.0141567750152655,0.0527104814294764,0.404913338267627,0.00467575494419086,0.0385706607278203,0.867679111028225,0.00077277970733677,0.0355101341728014,0.944540021162815,0.102636661839914,0.110454560257671,0.0177885358866611,0.0349721073057254,0.762048702822008,0.938764029640863,0.0393218192996069,0.0514401200580364,0.70140675799598,0.988730604495938,0.00494008138932704,0.124609638079179,8.56753484477414e-05,0.18225440671224,0.00237742896479459,0.0301486291569507,0.09580547465097,0.0152002396375933,0.219679103803962,0.964896062490315,0.0900345089564592,0.453522954682956,0.403969435996196,0.00435418742187324,0.0465994532583467,1.94001145923542e-06,0.0948506572504067,0.0133131269232662,0.528113887350481,0.227665499677,0.196420311014753,0.00118711345312674,0.0274761857203673,0.0261976438876918,0.0359734051932385,0.00471403006317011,0.0818942288128132,0.24157157430152,0.0886979408957634,0.0200252723526326,0.0826783387039888,0.117122585567187,0.00079321328823412,0.984701667317551,0.011028077002542,0.410165370322273,0.987265798329435,0.0231397725965908,0.947406734760838,0.0018723760088442,0.0355539305409016,0.0245738970919593,0.00043824288872749,0.0111698487695281,0.0536234502449934,0.0888245422533696,0.0040765519098369,0.0521098061227896,0.169519676608986,0.195178016330532,0.0177964572654247,0.03743984263265,0.0256374465789058,0.0477486112703962,0,0.100003141879043,0.020690613729161,0.975593171718283,0.00056487674713574,0.00392479283702853,0.938971100920678,0.810372944459734,0.98615014588567,0.0617410521603464,0.974459926080645,0.89724313094014,0.0358297828100472,0.464353450001741,0.029961260109466,0.0131029074646713,0.00606636947300985,0.0808426411295393,0.975628892802135,0.0266564724674404,0.857078193550227,0.0292959698299285,0.00345555504105714,0.978956388801748,0.00264730955630249,0.066713857027225,0.00198633591817482,0.128500305230355,0.229162093100908,0.121373967363325,0.919139408527524,0.0563998921054883,0.767486274383145
"119","ACH-000274",0.0624431735788301,0.0146191229017343,0.00552729426811841,0.0139765813151597,0.267727966417435,0.00259040954475219,0.0230085959059785,0.400633101155921,0.00421697462930692,0.114934968474479,0.371472015791058,0.0451104151192108,0.174260355885247,0.0439067598456284,0.00985029183837439,0.811199939892606,0.404564782084077,0.0460728412681605,0.0309691288368338,0.840932781569996,0.996968029334785,2.04743254874331e-06,0.0637449845369961,0.00062929661013648,0.147306336533936,0.0132876917347384,0.18444691387958,0.124792682252815,0.0344669606977669,0.0211225702111624,0.889648439610394,0.197259412870882,0.193842779664286,0.0330540911290984,0.0031506456178635,0.0792338307035709,0.00663390560455255,0.049955085878515,0.010220158587485,0.204874145415207,0.596328567158352,0.624360954795646,0.00190975792956092,0.0269607945618926,0.021332439404689,0.0202342563484516,0.00215773063829982,0.118650585047156,0.0259192242185731,0.0802559930530751,0.0818558158251164,0.062016112482428,0.0471476950783449,0.00010426135609725,0.997377181081889,0.00334399047527384,0.220935864976081,0.896626893727779,0.0587475010376638,0.841909335875229,0.00574465368888116,0.00926988168397364,0.420526191568845,0.00024510456050695,0.0419941890529681,0.0646438096628122,0.00170180405487432,0.011136777576984,0.00869946447240348,0.265212634918117,0.110256236548344,0.0130230967104419,0.096528895704377,0.0257851564290464,0.0607523342759233,3.51444712226499e-06,0.0218650946943632,0.0649760911694344,0.89564718449527,0.158685758233895,0.00033510239295055,0.460647377915109,0.209957965809338,0.992703991849927,0.159060876715097,0.85303168635858,0.306509676461042,0.0277641242560393,0.0527932737676735,0.00708305995479634,0.0127342074838071,0.0648904179360303,0.0753739314730545,0.936505759865188,0.00610364652770849,0.838533462652893,0.0458307829934421,0.00821513956975012,0.6058887748121,0.00974510402835386,0.0317971080725857,0.0229238682480962,0.179479418282759,0.557864853842863,0.935358690451692,0.900214801237495,0.0111289184701277,0.293820555882194
"120","ACH-000277",0.246079927717066,0.00716204817320651,0.00062676435148805,0.0500084098881085,0.0606584071806739,0.0115851935044378,0.0771158774959261,0.958454957181986,0.0229286536777149,0.081113356118592,0.989032245082674,0.0211878915757907,0.0333211595675801,0.0331612256713417,0.0134054672779333,0.681509259261393,0.998778646369663,0.0285431101937397,0.594402345919059,0.00886917982320553,0.988728545708885,0.00108039646778793,0.00785776316063051,0.00175780525065558,0.045694230074619,0.0074016737879767,0.0727166463925563,0.0169279709534526,0.0136156502537246,0.00479046071806112,0.614959556292669,0.361969568940719,0.990121743820923,0.968012708648952,0.00146870645256521,0.977522852091397,0.00207454789990752,0.130931277672063,0.0168024812571893,0.517147705865734,0.167286530105934,0.990857925347559,0.00135634583483866,0.0204846265744329,0.00245548822966609,0.0197183559482659,0.00586573106239938,0.0557344890700349,0.0151195505305746,0.177007258275427,0.0095425094868196,0.0997651442069667,0.00067302619597546,0.00130680927313015,0.176331753732581,0.00289942057557911,0.204545835770927,0.968239728250477,0.00814560642702131,0.696846047040686,0.00411051785670022,0.0244476202910873,0.0572636294005426,0.00113266982052204,0.0290182943725481,0.0636059291311384,0.0106962193869792,0.00450669659779673,0.0479850059726176,0.0354496302618385,0.211556127168981,0.00350915311862114,0.14034137645522,0.139881472756136,0.0594582754333351,4.444116979456e-08,0.0600357749158601,0.0894257754895582,0.861809108437521,0.0082181316093799,1.62719351814758e-12,0.463012642985681,0.815969515344556,0.987650315282195,0.0031991173868711,0.927137707712315,0.771057271282753,0.0149817615426769,0.0341703677437526,8.08865498896596e-05,0.00750729540021344,0.00190700558784601,0.0491428267085635,0.986597549661444,0.041734595843057,0.406455467779377,0.00066762511620654,0.00725878760850408,0.992486759820408,0.0555960397099077,0.0227195390770084,0.565252605606423,0.321472791084213,0.24143107789186,0.119256450708247,0.98666656626087,0.337589595774239,0.88050483679335
"121","ACH-000278",0.112512012417239,0.0538106712241565,0.0111953043180966,0.073366989661374,0.19131727370783,0.0488954775055694,0.00295137247873056,0.85265126659594,0.00168774406847588,0.0496454380480527,0.502395247396607,0.012090907936374,0.0532468749974886,0.00227181421361283,0.0232533892966215,0.937138219043004,0.325823235839583,0.1255831341885,0.0571409129834401,0.0868551695676456,0.984783429589532,0.00919850135263938,0.0159764139604516,0.00070248241006132,0.250241386985781,0.00242702238791391,0.0117651441163841,0.0830660367242055,0.00280166222962152,0.00398306325581291,0.943448842889379,0.41123168259555,0.0529440415541869,0.0571288164541952,0.00600340068517517,0.0278645118708502,0.00107498343208964,0.0318793067793809,0.00388719867823838,0.390689503478649,0.448881306789858,0.358328716802752,0.00441109939065611,0.0108979867299661,0.0111725098064663,0.0179815907728948,0.00071468172318138,0.186214694030404,0.0407394010871148,0.0496662428479666,0.0963674868837413,0.064851441639186,0.143106532616578,0.00012567810366515,0.163664538570787,0.014217415567739,0.122359685081786,0.977225345703359,0.0539277675883331,0.162183690429414,0.0019748342856516,0.00082380280187373,0.0802361980779317,0.00041081736920472,0.137668820058282,0.0138697124388078,0.0739440738572183,0.0138447636023594,0.00997810932558107,0.00440544676192472,0.00653502591978251,0.00808233123063733,0.174172077934478,0.0209279618693837,0.0414028932848477,1.66698326264153e-06,0.300746042843048,0.319780842653748,0.907231976320416,0.00300064122743731,0.0135252550595089,0.143572084211305,0.203724055161267,0.990113394731468,0.0114539785687444,0.835621974146059,0.286566035777403,0.0938671048670043,0.119143903058238,0.0984046192757979,0.00590104811315719,0.0570304641096916,0.0243257840530506,0.933278616184509,0.0255509718211644,0.446350555797557,0.0107859579858463,0.00033578058748144,0.988823441195908,0.00300246416258395,0.106923740710225,0.0258064124318112,0.281517626179331,0.261301996514735,0.319993993860305,0.760804116779829,0.0159470139565862,0.378488479404215
"122","ACH-000279",0.091474359293029,0.00470790406474936,0.00355925588814401,0.0426011441895259,0.147447108765137,0.0581920616712515,0.0580313238505636,0.91348939796607,0.00388504700378699,0.0235706828026682,0.459389085062426,0.0258560921849929,0.164089692962649,0.0533672178766361,0.00670669674975407,0.954606937722446,0.992124375863437,0.00643619989385843,0.111684377993363,0.00399603355057934,0.99999372815407,0.011192383630755,0.0493634459919526,0.0211496903259933,0.212478612912527,0.00115913556256347,0.0617683635399749,0.268111212659393,0.0261846249796797,0.00193913771581638,0.970276520201458,0.278116121179399,0.272453007288216,0.0312678280384489,0.00328831560101098,0.0423731639410756,0.00159181461298663,0.30073606723639,0.138604158834316,0.371705825787252,0.285239568866176,0.243092143133682,0.0003857699109091,0.0573752475542853,0.095991072503367,0.0137628322120386,0.00141868075634345,0.0833445810675954,0.0710198011066715,0.35343976862197,0.00909710179352827,0.0133409331509513,0.0896406648861894,0.00039408890876177,0.0535995240466873,0.0063180956659769,0.0671109390747754,0.998817261184961,0.0748010759828657,0.263511122059167,0.0048241732305869,0.0341748319335291,0.0713014411800161,0.00022444052068274,0.0200420813484612,0.0166549823368852,0.0210121824893798,0.0443719118389437,0.00605570082821091,0.0310192402995676,0.182939568405339,0.0738952139325037,0.0149298487315316,0.0150483647510873,0.0322902455470009,0.00058855359129128,0.0151795023386745,0.126350139700512,0.939212172860574,0.00388518134279551,0.00099982697502371,0.161853032825478,0.930180273248508,0.9906799079058,0.0849243263540511,0.960934532938372,0.273240707817511,0.015843222024418,0.022949276439434,0.047112131032322,0.047371390568121,0.00461822113867869,0.018228306529459,0.943411633986706,0.0116433581818934,0.748329041519272,0.030418877184918,0.00304334722265647,0.982030761770019,0.00028300578101695,0.516958084077442,2.63023872487076e-06,0.0547619314528759,0.365122049721024,0.107053895996617,0.961545060465198,0.00114234564124867,0.648853526267517
"123","ACH-000280",0.0651949513880736,0.00079685313074564,0.00295365571445465,0.027215268902114,0.032598025321583,0.00054934635963018,0.196497719005741,0.495694974153074,0.00192241956580561,0.0101975216650542,0.0154537366917657,0.0539758222028218,0.0278396825001648,0.00663933608718151,0.0271601375649546,0.899587714573356,0.971918712208168,0.0176122361345731,0.397838313122264,0.0239256176093,0.985764133861912,4.25235636332341e-06,0.00041464386013644,0.00284833637728474,0.0444402473594123,0.00298901165450436,0.00782721037450996,0.253653573143942,0.10830095053212,0.325316375052179,0.905697012251702,0.318179150894326,0.865272849042359,0.482752576092075,4.66040306958433e-08,0.10093470583979,0.00229825142223238,0.104833248836926,0.00141110483529669,0.322344757284928,0.323266419920425,0.0927700101047929,0.00022313119556943,0.0257281032829131,0.00381354862788994,0.00506975272833007,0.00583640594839798,0.908936910561432,0.107354009131273,0.176593517387279,0.00594721636266113,0.00961335939853109,0.0377157958383037,0.00028574863322303,0.492532536392587,0.00647131830023572,0.0480484663366623,0.973293228531616,0.0993945485640109,0.0290155765429613,0.0241883622648027,0.07048020646915,0.0773894372369907,0.00027938932858324,0.00454037122604532,0.00768117909679147,0.0501461558243102,0.00547325521740994,0.170016569375261,0.00340938302614833,0.0471073007312003,0.00965798239276873,0.0335383451401111,0.0107412646717234,0.0527492780787562,0,0.0418482038402003,0.0675420576806288,0.948650449875191,0.0754756549544286,3.5801631189245e-05,0.0237149535283829,0.76342551878758,0.99093346596446,0.00187889735464356,0.879564027804896,0.295940104431578,0.026793799450977,0.129591871905135,0.00087290479509082,0.00235390519679175,3.5811502755983e-06,0.0412666875713701,0.993733426564377,0.0135177700644236,0.625019830134362,0.00431015231608359,0.00735712520134235,0.731638111462632,0.00328826494026513,0.00404977268447656,4.01809889610089e-07,0.328033049172423,0.184026799514882,0.919664159555387,0.723335085701953,0.00382669692011213,0.328072639032994
"124","ACH-000281",0.0720968762676809,0.00308801321941165,7.31554014868073e-05,0.0476906893427772,0.0753591594700824,0.0640397783282213,0.16237627354381,0.969048069540092,0.00140263353608815,0.148631299875714,0.463051807366697,0.0337231100314482,0.172630193812627,0.0643484189929203,0.0272017863738207,0.431647681681194,0.92923231450306,0.00129773383113031,0.0661291096678787,0.00520991473663402,0.978666044122271,0.0119250591508049,0.0391547789204687,0.00027799741353559,0.378431237451911,0.00088375605593787,0.965294203417647,0.349437267282971,0.0140850435944677,0.00016513517177412,0.985069007460748,0.0368883444364367,0.35460741290298,0.134802808132515,0.00106034100718092,0.0128930182129675,0.00406667514548147,0.129984814279128,0.00163586776676636,0.23360573651146,0.397032452787097,0.0681706782787453,0.00046811697396134,0.00713870139018064,0.237549162630312,0.00322945882911969,0.00159370232923244,0.1905436891918,0.0474215303077724,0.0109515187450908,0.00107250225414704,0.0218917843075585,0.160056345603967,0.0001632409985275,0.0100540369318335,0.00031911200037982,0.126271144378611,0.986218207817282,0.00372735025369191,0.0590856666853439,0.0171524262852751,0.0384801533434807,0.00910742359585482,6.28507741133646e-05,0.0263649086762692,0.00552426836064661,0.00639754830885006,0.0430733055050985,3.87664637482916e-05,0.00486185461841193,0.37945299792688,0.00896073271686334,0.0926199860367002,0.00274946338650362,0.101557341586971,6.65878039865673e-07,0.0101363648341532,0.157447424130505,0.975118223136114,0.799379616418572,0.00167548057691019,0.202443714017832,0.554885688861427,0.981967710930168,0.00222185571688104,0.789815216896624,0.548341267670616,0.00600436967366169,0.18085661360042,0.0164743248089767,0.0154676632760364,0.0384417144972427,0.582240731051963,0.972837663443667,0.0123919449207253,0.693256221822959,0.0142448916793046,0.00215960104937577,0.983865775678899,0.00033225443014404,0.17846429466941,0.0463646027734096,0.111434021486525,0.30101220084281,0.258678043411493,0.490533297717963,0.00510761597542572,0.566943551758712
"125","ACH-000288",0.0620659226588018,0.00149807972598109,0.00049151194949214,0.0956412159051093,0.162530173291815,0.0207590843383941,0.0663861542757007,0.909642176743625,0.00051753234910954,0.0481763244163667,0.396859670672775,0.0233167671313494,0.0335869438079814,0.00655300844959549,0.00120671950780301,0.820179884572509,0.337049471723418,0.0107204855881858,0.0593979425339631,0.0223667125512589,0.999634001075827,0.00206594810718237,0.0109598207287756,0.00017755581365847,0.603675907853167,0.0036520065244046,0.00478173282863568,0.0622913094085022,0.0187412128516919,0.00163210954219929,0.939561948698189,0.148528858426754,0.111548316097583,0.0214386852365737,0.00404501733547717,0.0194381622194544,0.006106767203778,0.345422704648977,0.0299823664600926,0.565212240882557,0.133281096655219,0.372497784737786,0.00083323052777903,0.00478815349036885,0.0829400875667588,0.0144205559386216,0.00031365346202072,0.865519962477423,0.0390826337305678,0.0389976869334391,0.0210571014106959,0.03294862767723,0.288796253724113,8.43968906116397e-05,0.141708212454601,0.00297389100872366,0.1399555607965,0.99550761476295,0.0138235909235566,0.583655165938681,0.0014144524868407,0.0016319696360833,0.071387190219062,6.88038566748865e-05,0.0833826338685157,0.013867329101107,0.011545354779034,0.0103318269794179,3.43741500635055e-09,0.00877068829652906,0.0475807491811659,0.0305824235053623,0.107910720186801,0.0228485569580961,0.0645823479707256,1.51193561069199e-05,0.102854741819963,0.103793979848567,0.830026084820352,0.00546701284552225,0.00271672381828722,0.807592736998635,0.93835804968752,0.993179411273863,0.0361076061943734,0.966900878068853,0.499968081745599,0.041408486039015,0.115443870758986,0.00246637292587544,0.00118770357497351,0.00083497112653838,0.0456940617022542,0.948429560564341,0.00379983699780198,0.557298238310104,0.0345470230947474,0.00360833059346296,0.996567967671007,0.00137718415565329,0.0298946484900793,8.16067136059752e-10,0.111092324269612,0.193078004137572,0.858533819803949,0.910405553802821,0.00711503913145863,0.27279027252564
"126","ACH-000291",0.658687236292014,0.00649905576740524,0.0124175927759885,0.029563374015585,0.22750769555207,0.00471738132282566,0.0245876931106141,0.896199059969919,0.00638169098716869,0.00029734427907873,0.98501186201772,0.124211449494896,0.97288942532844,0.00925448723669754,0.00324722837732498,0.875097166214719,0.632158941263411,0.119287580357719,0.131668996131026,0.0262974505941129,0.98545140856853,0.00292001404201441,0.0567638096864165,0.00298187945357278,0.246376505624733,0.00253788818186146,0.0233415421776223,0.0372553499167872,0.00754375795469699,0.0236978770595669,0.966651854721405,0.485112195821455,0.128517806980395,0.0488454438057719,0.00309146714808398,0.0265185324392368,0.00025462036039489,0.339825889565093,0.00869361283916226,0.061549419868464,0.186504854093842,0.210169934489499,0.0007257348937376,0.0498983755676375,0.146119910659308,0.0204077662864227,0.00555644946635289,0.0738872517953229,0.0202878809452833,0.0175755666547031,0.0206246621454859,0.847775274133842,0.0268776076164995,0.00028655949991728,0.142167936045206,0.00076654473596949,0.149644759008413,0.97757958322253,0.0437674902846584,0.189381518630973,0.00838464316747098,0.013429207169729,0.0575844472189351,0.00127751994660631,0.0144968203137922,0.00853583233591849,0.162448199986285,0.0123013072383314,0.00118728765693711,0.0118297526214286,0.194181762561126,0.01376820743155,0.0583006818319494,0.00659187073085175,0.0950890997702388,4.78227836570613e-07,0.0142124626730617,0.0244439222180866,0.856977484311573,0.00197710000120121,0.0011181246291688,0.305591382878632,0.88459821797832,0.987710491513809,0.0125322914723133,0.946602135700044,0.385222613678328,0.0096293524896535,0.0845469218734021,0.0195566142887011,0.0048653302330526,0.0053377402216902,0.0138873786092813,0.971461085144526,0.0894679885695462,0.926776463575256,0.0195333239801013,0.00044059630762396,0.480999423019844,0.00169568976350202,0.0415562681202635,0.192277087266972,0.144812267134823,0.272311431878295,0.252644138552466,0.938692418812446,0.0380287576496913,0.259865731524205
"127","ACH-000293",0.646317684873768,0.0156723416619984,0.0017891191131113,0.142705899826737,0.33773920580754,0.0196085072919866,0.241926311632946,0.7312512489267,0.00334342597479737,0.0109729646408394,0.880217702092144,0.0699030348620261,0.00898305609863851,0.00233027553225466,0.0319967415057057,0.87231284215893,0.493521948646299,0.885371628141332,0.142542303159926,0.012008482767057,0.991519100191172,0.0393434667462525,0.0429667040004659,0.00046496779463809,0.278508309472694,0.00083745460480557,0.0209098445886293,0.0184157599429181,0.0248351669546238,0.00069444631898775,0.872823242292419,0.204765615692481,0.102760603748333,0.0223697845362501,0.00193219275944559,0.00743118646467489,0.00123076688723114,0.116794240855542,0.00320671672167265,0.0695853569173743,0.193053239260143,0.289510481059007,0.00129372970183836,0.0506994677913497,0.00949088983782409,0.0122542281013107,0.00027264796006755,0.194635786647525,0.0680028242468806,0.146480377746195,0.0530326828181146,0.12468816697405,0.0281173155710661,0.00190386745157511,0.0818232110052752,0.00365270559050252,0.128436122887154,0.936077970610289,0.257633140702474,0.377529644074125,0.019211189975949,0.0226175790668683,0.0552075033165905,8.96651989011235e-05,0.00748345190573654,0.00985169076089959,0.0673390472614372,0.0053702961614326,0.124327778703031,0.0400274794202553,0.02541378492562,0.00176013184747566,0.220489943686325,0.00224274429679582,0.0569189300836916,3.85301799550783e-08,0.00480704827691279,0.156241997047442,0.49702676984196,0.00616378850407622,5.32604330713482e-06,0.762290939097087,0.740046219046681,0.991959735794252,0.0235149517430759,0.843816393423671,0.061149604678632,0.0127310189359876,0.02562861784585,0.0181814189403926,0.00159152518326258,0.0001865517382313,0.0206325522802741,0.92218220336812,0.0127631951808726,0.590075186009846,0.016284016902452,0.00604058304745977,0.951092849607472,0.00171825604153658,0.0787243515615678,0.0256233516812993,0.630984819488818,0.436970052767411,0.317268313341489,0.595538384617069,0.0148486436001565,0.242535260665296
"128","ACH-000294",0.690324625728534,0.1785251063454,0.00368854708857655,0.0558145822663535,0.0472358713296773,0.0611946229993327,0.126484164974595,0.784152446761647,0.0138381330928561,0.376636482134677,0.473365956195763,0.0329143796364185,0.749635221420471,0.0194867934086615,0.0378930459278297,0.901107871587375,0.183630470844113,0.0309202349894682,0.124250407346667,0.0131307366930194,0.998693473766956,0.00603754335215492,0.0346492497631066,0.00863025105612353,0.107282252180619,0.0043195820776896,0.0246465636474351,0.0339978842695169,0.005332863954238,0.0167345067653731,0.932865265444476,0.690501218406545,0.583516144153803,0.043562884438385,0.0282013976143941,0.0950155720354215,0.006918196149006,0,0.00997835633205799,0.0529222834735198,0.186262483911766,0.0662015410631339,0.00443551748978004,0.00730268630137713,0.0107120905203348,0.0115151922452623,0.00524889252907876,0.0375558745038129,0.30683779710347,0.0670015910983627,0.00497194420820546,0.125880567265804,0.0263574353437906,0.00229777951193028,0.03218220637214,0.0147420215668269,0.157583702230189,0.800523510405105,0.0233132763511354,0.891091464438975,0.0156424375906392,0.0317498246019537,0.0661046544470672,0.00395465559822249,0.0193358824250071,0.0203839760760443,0.0217485330934272,0.00276992879303116,0.0255704235081551,0.0407226498276173,0.783352605257335,0.226027618030173,0.053300254030984,0.0597092715883613,0.0462413403595945,0.00025812600302758,0.0182457601859574,0.0555134616564787,0.794439007794311,0.869872012093049,0.0335917625397057,0.576992290002352,0.727303125184666,0.945667452004819,0.00969335055030129,0.87872528274681,0.9995876944056,0.0105804376214916,0.162169022704679,0.00400093840896727,0.00679832783458634,0.00815311876326208,0.0301774295770307,0.91002892305278,0.0075352809458677,0.801441414188443,0.3841384668032,0.00800293630547194,0.99790218269054,0.00671736296492577,0.303757816738793,0.953916874605433,0.317492220665383,0.0965892613006975,0.0271738369639143,0.679393985689848,0.0126766562188488,0.0275843542978001
"129","ACH-000295",0.282065220801148,0.0154534814448695,0.00132540934763098,0.0399031182220328,0.134296330729206,0.0627527770314659,0.0205538325913204,0.761002064769802,0.00069068505621365,0.0190474035740606,0.333985976191759,0.0127886530678249,0.355159835456114,0.0331773934151822,0.00715467834791361,0.802938487527612,0.417204930090962,0.00118542339982084,0.00416277002445439,0.0303762383719591,0.982052781460322,0.0200757897608163,0.0356429492079998,0.0252685770808665,0.0358889011114267,0.00096920531642349,0.0326653722152668,0.0785405606672289,0.00218276631642312,0.0141278798616107,0.90106098011435,0.0354241559367306,0.289633550467874,0.00606407064676398,0.119925854094647,0.0266079531000401,0.011795382067746,0.00098665361091488,0.0191930340490216,0.0925328927352384,0.956782769082304,0.439779822150431,0.00609317313304501,0.0230094071898646,0.00819458263331164,0.047860587100892,0.00785193347234432,0.0688973517214204,0.225449908942652,0.0280145666537032,0.00037591668504611,0.184425990018147,0.750358268306164,0.00043544228868617,0.0177155269122789,0.0144628194141336,0.0888452790169432,0.97402500488008,0.0370483690993656,0.921770319758904,0.0521897041985966,0.107602531322774,0.131454919897641,0.00142244993614483,0.00902920189962473,0.00510417063700744,0.0267528277499883,0.00065341448621472,0.00197863042433899,0.0943214119484318,0.153216993289545,0.419065536994332,0.030102388878574,0.00673800872697658,0.0780071021163181,0.0511095873464658,0.0127075089798947,0.189444392086123,0.704074298976236,0.05988845741107,0.00117420249894534,0.127757297196652,0.860911244914837,0.976136793929899,0.0444181490944683,0.923598333879654,0.908455847370829,0.00320799339381603,0.724901232041267,0.00161891009438769,0.0012747145706929,0.0510422715442228,0.0108478337591495,0.935035745211546,0.00411747380531024,0.475451565660164,0.12370639673945,0.00972743897504719,0.987794663137083,0.00670110154755822,0.164766167332172,0.890974268643374,0.0251646440510395,0.0397436627995048,0.197874409532332,0.845023615021511,0.0090425846982407,0.253107290568451
